id,name,type,price,price_change,price_radio
688585.SH,上纬新材,"化学原料和化学制品制造业,QFII重仓,一带一路,新材料,次新股,注册制次新股,节能环保,融资融券,风能",11.85,0.51,4.4974
688586.SH,江航装备,"铁路、船舶、航空航天和其他运输设备制造业,军工,国家安防,机构重仓,空间站概念,融资融券",28.88,0.5,1.7618
688588.SH,凌志软件,"软件和信息技术服务业,云计算,互联金融,人工智能,大数据,融资融券",16.35,-0.21,-1.2681
688589.SH,力合微,"软件和信息技术服务业,QFII重仓,专精特新,国产芯片,智慧城市,智能家居,智能电网,深圳特区,物联网,融资融券",36.79,-0.81,-2.1542
688590.SH,新致软件,"软件和信息技术服务业,区块链,次新股,注册制次新股,融资融券",18.67,-0.14,-0.7443
688595.SH,芯海科技,"计算机、通信和其他电子设备制造业,QFII重仓,专精特新,人工智能,养老金,国产芯片,无线耳机,智能家居,次新股,注册制次新股,深圳特区,物联网,融资融券,鸿蒙概念",90.09,-0.88,-0.9674
688596.SH,正帆科技,"通用设备制造业,中芯概念,工业气体,融资融券",19.48,0.38,1.9895
688597.SH,煜邦电力,"仪器仪表制造业,充电桩,军工,国产软件,无人机,智能电网,机构重仓,次新股,注册制次新股,融资融券",12.49,-0.2,-1.576
688598.SH,金博股份,"非金属矿物制品业,QFII重仓,专精特新,半导体,基金重仓,太阳能,新材料,氢能源,石墨烯,碳基材料,融资融券,转债标的",353,5.02,1.4426
688599.SH,天合光能,"电气机械和器材制造业,MSCI中国,储能,光伏建筑一体化,太阳能,新能源,智能家居,机构重仓,物联网,融资融券,转债标的,锂电池",49.02,-0.55,-1.1095
688600.SH,皖仪科技,"仪器仪表制造业,专精特新,碳交易,节能环保,融资融券",18.22,-0.5,-2.6709
688601.SH,力芯微,"计算机、通信和其他电子设备制造业,国产芯片,小米概念,机构重仓,次新股,注册制次新股,融资融券,预盈预增",149.9,-2.36,-1.55
688606.SH,奥泰生物,"医药制造业,体外诊断,医疗器械,单抗概念,次新股,注册制次新股,病毒防治,融资融券",116.59,-0.28,-0.2396
688607.SH,康众医疗,"专用设备制造业,医疗器械,机构重仓,次新股,注册制次新股,融资融券,预盈预增",47.6,0,0
688608.SH,恒玄科技,"计算机、通信和其他电子设备制造业,QFII重仓,国产芯片,无线耳机,次新股,注册制次新股,融资融券,预盈预增",262.32,-3.28,-1.2349
688609.SH,九联科技,"计算机、通信和其他电子设备制造业,5G概念,国家安防,智能家居,机构重仓,次新股,注册制次新股,物联网,融资融券,鸿蒙概念",12.7,-0.86,-6.3422
688611.SH,杭州柯林,"电气机械和器材制造业,QFII重仓,智能电网,次新股,注册制次新股,融资融券",50.4,0.1,0.1988
688613.SH,奥精医疗,"专用设备制造业,QFII重仓,医疗器械,机构重仓,次新股,注册制次新股,社保重仓,融资融券,预盈预增",71.16,4.46,6.6867
688616.SH,西力科技,"仪器仪表制造业,充电桩,智能电网,次新股,注册制次新股,融资融券",14.11,-0.04,-0.2827
688617.SH,惠泰医疗,"专用设备制造业,专精特新,养老金,医疗器械,次新股,注册制次新股,深圳特区,融资融券,预盈预增",378.27,36.62,10.7186
688618.SH,三旺通信,"计算机、通信和其他电子设备制造业,专精特新,国产软件,工业互联,次新股,注册制次新股,深圳特区,融资融券,边缘计算",39,-0.14,-0.3577
688619.SH,罗普特,"软件和信息技术服务业,人工智能,养老金,军工,国家安防,智慧城市,次新股,注册制次新股,网络安全,融资融券,边缘计算",22.96,-0.4,-1.7123
688621.SH,阳光诺和,"研究和试验发展,CRO,机构重仓,次新股,注册制次新股,融资融券",144.7,7.15,5.1981
688622.SH,禾信仪器,"仪器仪表制造业,专精特新,医疗器械,次新股,注册制次新股,节能环保,融资融券,预盈预增",84.03,-1.2,-1.408
688625.SH,呈和科技,"化学原料和化学制品制造业,QFII重仓,专精特新,新材料,机构重仓,次新股,注册制次新股,融资融券",58.12,-1.89,-3.1495
688626.SH,翔宇医疗,"专用设备制造业,专精特新,养老概念,军工,医疗器械,次新股,注册制次新股,融资融券",51.89,-0.25,-0.4795
688628.SH,优利德,"仪器仪表制造业,医疗器械,次新股,注册制次新股,物联网,碳交易,融资融券",28.22,-0.24,-0.8433
688630.SH,芯碁微装,"专用设备制造业,OLED,PCB,QFII重仓,专精特新,光刻胶,半导体,机构重仓,次新股,注册制次新股,融资融券",60.63,0.56,0.9322
688633.SH,星球石墨,"专用设备制造业,QFII重仓,专精特新,机构重仓,次新股,注册制次新股,节能环保,融资融券",75.1,-1.74,-2.2644
688636.SH,智明达,"计算机、通信和其他电子设备制造业,QFII重仓,军工,次新股,注册制次新股,融资融券,预盈预增",146,-0.7,-0.4772
688639.SH,华恒生物,"化学原料和化学制品制造业,化工原料,次新股,注册制次新股,融资融券",65.8,-2.72,-3.9696
688655.SH,迅捷兴,"计算机、通信和其他电子设备制造业,PCB,医疗器械,国家安防,工业互联,机构重仓,次新股,汽车芯片,注册制次新股,融资融券",18.41,0.01,0.0543
688656.SH,浩欧博,"医药制造业,体外诊断,机构重仓,次新股,注册制次新股,融资融券",53.3,0.25,0.4713
688658.SH,悦康药业,"医药制造业,次新股,注册制次新股,融资融券",21.59,0.05,0.2321
688659.SH,元琛科技,"专用设备制造业,专精特新,口罩,次新股,注册制次新股,节能环保,融资融券",13.78,0.02,0.1453
688660.SH,电气风电,"通用设备制造业,新能源,次新股,注册制次新股,融资融券,预盈预增,风能",13.25,0.94,7.6361
688661.SH,和林微纳,"计算机、通信和其他电子设备制造业,传感器,半导体,华为概念,国产芯片,小米概念,机构重仓,次新股,注册制次新股,苹果概念,融资融券",97.5,-1.77,-1.783
688662.SH,富信科技,"计算机、通信和其他电子设备制造业,5G概念,QFII重仓,半导体,次新股,注册制次新股,融资融券",35.46,0.22,0.6243
688663.SH,新风光,"电气机械和器材制造业,QFII重仓,储能,智能电网,次新股,注册制次新股,融资融券,铁路基建",25.42,0.41,1.6393
688665.SH,四方光电,"计算机、通信和其他电子设备制造业,传感器,次新股,注册制次新股,碳交易,节能环保,融资融券,预盈预增",135.15,-0.76,-0.5592
688667.SH,菱电电控,"计算机、通信和其他电子设备制造业,专精特新,新能源车,次新股,注册制次新股,融资融券",114.43,5.34,4.895
688668.SH,鼎通科技,"计算机、通信和其他电子设备制造业,机构重仓,次新股,注册制次新股,融资融券,预盈预增",40.05,1.21,3.1153
688669.SH,聚石化学,"橡胶和塑料制品业,次新股,注册制次新股,石墨烯,融资融券,降解塑料",34.98,0.88,2.5806
688670.SH,金迪克,"医药制造业,次新股,注册制次新股,生物疫苗,病毒防治,融资融券,预亏预减",88.06,5.41,6.5457
688676.SH,金盘科技,"电气机械和器材制造业,QFII重仓,专精特新,机构重仓,次新股,注册制次新股,融资融券,风能",24.12,1.79,8.0161
688677.SH,海泰新光,"专用设备制造业,专精特新,医疗器械,昨日涨停,次新股,注册制次新股,融资融券",101.54,16.92,19.9953
688678.SH,福立旺,"通用设备制造业,医疗器械,次新股,注册制次新股,苹果概念,融资融券",23.6,0.33,1.4181
688679.SH,通源环境,"生态保护和环境治理业,QFII重仓,次新股,注册制次新股,节能环保,融资融券",13.5,0,0
688680.SH,海优新材,"橡胶和塑料制品业,QFII重仓,太阳能,次新股,注册制次新股,融资融券",256.26,-28.74,-10.0842
688681.SH,科汇股份,"电气机械和器材制造业,专精特新,工业互联,智能电网,次新股,注册制次新股,融资融券",18,-0.18,-0.9901
688682.SH,霍莱沃,"软件和信息技术服务业,5G概念,军工,国产软件,次新股,注册制次新股,航天概念,融资融券",126,-1.84,-1.4393
688683.SH,莱尔科技,"计算机、通信和其他电子设备制造业,QFII重仓,次新股,注册制次新股,融资融券",23.44,0.04,0.1709
688685.SH,迈信林,"铁路、船舶、航空航天和其他运输设备制造业,军工,军民融合,次新股,注册制次新股,融资融券",27.3,-0.98,-3.4654
688686.SH,奥普特,"仪器仪表制造业,QFII重仓,机器视觉,机构重仓,次新股,注册制次新股,苹果概念,融资融券,预盈预增",393.47,-4.03,-1.0138
688687.SH,凯因科技,"医药制造业,次新股,注册制次新股,病毒防治,融资融券",25.7,0.33,1.3007
688689.SH,银河微电,"计算机、通信和其他电子设备制造业,传感器,半导体,国产芯片,机构重仓,次新股,汽车芯片,注册制次新股,碳化硅,第三代半导体,融资融券",32.03,0.38,1.2006
688690.SH,纳微科技,"化学原料和化学制品制造业,专精特新,新材料,机构重仓,次新股,注册制次新股,融资融券,预盈预增",91.2,1.28,1.4235
688696.SH,极米科技,"计算机、通信和其他电子设备制造业,专精特新,养老金,次新股,注册制次新股,百度概念,融资融券,预盈预增",463.18,-6.26,-1.3335
688697.SH,N纽威,"通用设备制造业,工业母机,次新股,注册制次新股,融资融券",22.47,14.92,197.6159
688698.SH,伟创电气,"仪器仪表制造业,QFII重仓,专精特新,太阳能,次新股,注册制次新股,融资融券",23.63,-1.26,-5.0623
688699.SH,明微电子,"软件和信息技术服务业,LED,MiniLED,专精特新,国产芯片,次新股,注册制次新股,深圳特区,融资融券,预盈预增",272.81,-11.81,-4.1494
688700.SH,东威科技,"专用设备制造业,PCB,次新股,注册制次新股,融资融券,预盈预增",59.79,-1.21,-1.9836
688701.SH,卓锦股份,"生态保护和环境治理业,次新股,注册制次新股,节能环保,融资融券,预盈预增",15.46,-1.54,-9.0588
688707.SH,振华新材-U,"化学原料和化学制品制造业,次新股,注册制次新股,融资融券,锂电池,预盈预增",38.96,-1.65,-4.063
688711.SH,宏微科技,"计算机、通信和其他电子设备制造业,半导体,国产芯片,次新股,注册制次新股,融资融券,预盈预增",91.4,0.44,0.4837
688718.SH,唯赛勃,"专用设备制造业,新材料,次新股,注册制次新股,盐湖提锂,融资融券,预盈预增",29.46,-2.32,-7.3002
688728.SH,格科微,"计算机、通信和其他电子设备制造业,传感器,半导体,国产芯片,次新股,注册制次新股,融资融券,预盈预增",30.46,0.31,1.0282
688733.SH,壹石通,"非金属矿物制品业,专精特新,次新股,注册制次新股,融资融券,锂电池,预盈预增",71,3.01,4.4271
688766.SH,普冉股份,"计算机、通信和其他电子设备制造业,国产芯片,无线耳机,次新股,注册制次新股,融资融券,预盈预增",354,-1.2,-0.3378
688767.SH,博拓生物,"医药制造业,体外诊断,次新股,注册制次新股,病毒防治,融资融券,预盈预增",63.58,-0.12,-0.1884
688768.SH,容知日新,"仪器仪表制造业,次新股,注册制次新股,融资融券",116,3.34,2.9647
688776.SH,国光电气,"计算机、通信和其他电子设备制造业,专精特新,军工,军民融合,次新股,注册制次新股,融资融券,预盈预增",168.69,-4.31,-2.4913
688777.SH,中控技术,"软件和信息技术服务业,国产软件,工业互联,次新股,注册制次新股,融资融券,预盈预增",96.17,0.56,0.5857
688778.SH,厦钨新能,"计算机、通信和其他电子设备制造业,专精特新,次新股,注册制次新股,融资融券,锂电池",129.26,-19.74,-13.2483
688779.SH,长远锂科,"计算机、通信和其他电子设备制造业,次新股,注册制次新股,融资融券,锂电池,预盈预增",25.95,-0.27,-1.0297
688786.SH,悦安新材,"金属制品业,专精特新,次新股,注册制次新股,融资融券,预盈预增",62.06,0.97,1.5878
688787.SH,海天瑞声,"软件和信息技术服务业,专精特新,机器视觉,次新股,注册制次新股,融资融券",89.01,2.26,2.6052
688788.SH,科思科技,"计算机、通信和其他电子设备制造业,军工,国产芯片,次新股,注册制次新股,深圳特区,融资融券",138.95,-2.07,-1.4679
688789.SH,宏华数科,"专用设备制造业,次新股,注册制次新股,融资融券,预盈预增",248.75,-1.74,-0.6946
688793.SH,倍轻松,"计算机、通信和其他电子设备制造业,智能穿戴,次新股,注册制次新股,电商概念,融资融券,预盈预增",97.8,6.7,7.3546
688798.SH,艾为电子,"计算机、通信和其他电子设备制造业,专精特新,国产芯片,次新股,注册制次新股,融资融券,预盈预增",226.97,-0.06,-0.0264
688799.SH,华纳药厂,"医药制造业,专精特新,中药,次新股,注册制次新股,融资融券",40.71,1.28,3.2463
688800.SH,瑞可达,"计算机、通信和其他电子设备制造业,5G概念,专精特新,军工,军民融合,新能源车,次新股,注册制次新股,融资融券",74.69,-2.84,-3.6631
688819.SH,天能股份,"电气机械和器材制造业,储能,新能源车,次新股,氢能源,注册制次新股,燃料电池,石墨烯,融资融券,锂电池",44.04,0.12,0.2732
688981.SH,中芯国际,"计算机、通信和其他电子设备制造业,MSCI中国,中芯概念,半导体,国产芯片,茅指数,融资融券",55.65,0.54,0.9799
689009.SH,九号公司-WD,"计算机、通信和其他电子设备制造业,人工智能,大数据,次新股,注册制次新股,电商概念,融资融券",81.46,0.46,0.5679
00001.HK,长和,"0,0",52.5,-1.2,-2.2346
00002.HK,中电控股,"0,0",75.65,-1,-1.3046
00003.HK,香港中华煤气,"0,0",12.3,-0.06,-0.4854
00004.HK,九龙仓集团,"0,0",26.25,-0.1,-0.3795
00005.HK,汇丰控股,"0,0",40.25,0.25,0.625
00006.HK,电能实业,"0,0",46.25,-1.35,-2.8361
00007.HK,智富资源投资,"0,0",0.127,0,0
00008.HK,电讯盈科,"0,0",4.01,0,0
00009.HK,金奥国际,"0,0",0.045,0.002,4.6512
00010.HK,恒隆集团,"0,0",18.1,-0.44,-2.3733
00011.HK,恒生银行,"0,0",136.6,-0.4,-0.292
00012.HK,恒基地产,"0,0",33.35,-0.1,-0.299
00013.HK,和黄医药,"0,0",60.1,0.4,0.67
00014.HK,希慎兴业,"0,0",25.2,-0.65,-2.5145
00016.HK,新鸿基地产,"0,0",105.4,0.2,0.1901
00017.HK,新世界发展,"0,0",34.65,-0.2,-0.5739
00018.HK,东方企控集团,"0,0",0.72,0.01,1.4085
00019.HK,太古股份公司A,"0,0",49.1,-0.55,-1.1078
00021.HK,大中华地产控股,"0,0",0.18,0.002,1.1236
00022.HK,茂盛控股,"0,0",0.117,0,0
00023.HK,东亚银行,"0,0",12.68,-0.2,-1.5528
00025.HK,CHEVALIER INT'L,"0,0",9.45,0,0
00026.HK,中华汽车,"0,0",106.5,-0.5,-0.4673
00027.HK,银河娱乐,"0,0",40.15,1.05,2.6854
00028.HK,天安,"0,0",4.5,0,0
00029.HK,达力集团,"0,0",11.86,0.08,0.6791
00030.HK,万隆控股集团,"0,0",0.305,0.015,5.1724
00031.HK,航天控股,"0,0",0.67,0.01,1.5152
00032.HK,港通控股,"0,0",10.7,-0.28,-2.5501
00033.HK,安山金控,"0,0",1.18,0,0
00034.HK,九龙建业,"0,0",9.05,0.05,0.5556
00035.HK,远东发展,"0,0",2.64,-0.05,-1.8587
00036.HK,远东控股国际,"0,0",0.135,-0.004,-2.8777
00037.HK,远东酒店实业,"0,0",0.134,0,0
00038.HK,第一拖拉机股份,"0,0",4.03,0.03,0.75
00039.HK,中国北大荒,"0,0",0.061,0,0
00040.HK,金山工业,"0,0",0.65,-0.01,-1.5152
00041.HK,鹰君,"0,0",22.05,-0.95,-4.1304
00042.HK,东北电气,"0,0",0.67,0.01,1.5152
00043.HK,卜蜂国际,"0,0",0.94,-0.08,-7.8431
00045.HK,大酒店,"0,0",7.09,0.05,0.7102
00046.HK,科联系统,"0,0",2.7,0,0
00047.HK,合兴集团,"0,0",0.073,0,0
00048.HK,中国汽车内饰,"0,0",0.85,0.01,1.1905
00050.HK,香港小轮(集团),"0,0",5.67,-0.02,-0.3515
00051.HK,海港企业,"0,0",7.55,0,0
00052.HK,FAIRWOOD HOLD,"0,0",16.9,0.18,1.0766
00053.HK,国浩集团,"0,0",88.95,0.45,0.5085
00055.HK,中星集团控股,"0,0",0.46,0,0
00057.HK,震雄集团,"0,0",2.59,-0.07,-2.6316
00058.HK,新威国际,"0,0",0.33,0,0
00059.HK,天誉置业,"0,0",0.93,-0.01,-1.0638
00060.HK,香港食品投资,"0,0",0.65,-0.03,-4.4118
00061.HK,绿领控股,"0,0",0.109,-0.006,-5.2174
00062.HK,载通,"0,0",13.92,0,0
00063.HK,中亚烯谷集团,"0,0",0.1,0,0
00064.HK,结好控股,"0,0",0.177,0,0
00065.HK,弘海高新资源,"0,0",0.39,0,0
00066.HK,港铁公司,"0,0",43.85,0.25,0.5734
00067.HK,旭光高新材料,"0,0",25.12,0,0
00068.HK,利兴发展,"0,0",0.52,0,0
00069.HK,香格里拉(亚洲),"0,0",6.03,-0.11,-1.7915
00070.HK,金粤控股,"0,0",0.084,0,0
00071.HK,美丽华酒店,"0,0",13.44,0.16,1.2048
00072.HK,现代传播,"0,0",0.171,0,0
00073.HK,亚洲果业,"0,0",0.224,-0.012,-5.0847
00075.HK,渝太地产,"0,0",1.75,0,0
00076.HK,谊砾控股,"0,0",0.026,0.001,4
00077.HK,进智公共交通,"0,0",0.63,-0.03,-4.5455
00078.HK,REGAL INT'L,"0,0",3.45,0.03,0.8772
00079.HK,世纪建业,"0,0",0.178,0,0
00080.HK,中国新经济投资,"0,0",0.18,0,0
00081.HK,中国海外宏洋集团,"0,0",4.55,-0.01,-0.2193
00082.HK,疯狂体育,"0,0",0.455,-0.005,-1.087
00083.HK,信和置业,"0,0",10.7,-0.06,-0.5576
00084.HK,宝光实业,"0,0",0.075,0,0
00085.HK,中电华大科技,"0,0",0.8,-0.02,-2.439
00086.HK,新鸿基公司,"0,0",4.19,-0.01,-0.2381
00087.HK,太古股份公司B,"0,0",7.84,-0.25,-3.0902
00088.HK,TAI CHEUNG HOLD,"0,0",5.03,-0.01,-0.1984
00089.HK,大生地产,"0,0",4.15,0.13,3.2338
00090.HK,普星能量,"0,0",0.92,0,0
00091.HK,金禧国际控股,"0,0",0.247,0.002,0.8163
00092.HK,冠军科技集团,"0,0",0.098,0.001,1.0309
00093.HK,TERMBRAY IND,"0,0",0.285,0,0
00094.HK,绿心集团,"0,0",0.136,0,0
00095.HK,绿景中国地产,"0,0",1.69,-0.1,-5.5866
00096.HK,YUSEI,"0,0",1,0,0
00097.HK,恒基发展,"0,0",0.37,0,0
00098.HK,兴发铝业,"0,0",11.24,-0.16,-1.4035
00099.HK,王氏国际,"0,0",2.38,0,0
00100.HK,白马户外媒体,"0,0",7.12,0,0
00101.HK,恒隆地产,"0,0",17.86,0.3,1.7084
00102.HK,凯升控股,"0,0",0.49,0.035,7.6923
00103.HK,首长宝佳,"0,0",0.28,0,0
00104.HK,ASIA COMM HOLD,"0,0",0.26,-0.015,-5.4546
00105.HK,凯联国际酒店,"0,0",13.24,-0.16,-1.194
00106.HK,朗诗地产,"0,0",0.49,0,0
00107.HK,四川成渝高速公路,"0,0",1.73,-0.09,-4.9451
00108.HK,国锐地产,"0,0",0.97,-0.04,-3.9604
00109.HK,天成国际,"0,0",0.085,0,0
00110.HK,中国长远,"0,0",0.51,0,0
00111.HK,信达国际控股,"0,0",0.51,0.01,2
00112.HK,勒泰集团,"0,0",0.89,0,0
00113.HK,迪生创建,"0,0",4.22,-0.05,-1.171
00114.HK,HERALD HOLD,"0,0",0.65,0,0
00115.HK,钧濠集团,"0,0",0.83,0,0
00116.HK,周生生,"0,0",11.24,-0.14,-1.2302
00117.HK,天利控股集团,"0,0",0.91,-0.04,-4.2105
00118.HK,大同机械,"0,0",0.48,0,0
00119.HK,保利置业集团,"0,0",1.88,-0.08,-4.0816
00120.HK,COSMOPOL INT'L,"0,0",1.02,-0.01,-0.9709
00122.HK,鳄鱼恤,"0,0",0.44,0.01,2.3256
00123.HK,越秀地产,"0,0",7.29,0.12,1.6736
00124.HK,粤海置地,"0,0",0.81,0.02,2.5316
00125.HK,新兴光学,"0,0",1.3,-0.02,-1.5152
00126.HK,佳宁娜,"0,0",0.82,0.03,3.7975
00127.HK,华人置业,"0,0",2.36,0.03,1.2876
00128.HK,安宁控股,"0,0",0.62,0,0
00129.HK,泛海集团,"0,0",0.88,0.02,2.3256
00130.HK,慕诗国际,"0,0",0.33,0,0
00131.HK,卓能(集团),"0,0",2.8,0.1,3.7037
00132.HK,中国兴业控股,"0,0",0.45,0,0
00133.HK,招商局中国基金,"0,0",9.59,0.09,0.9474
00135.HK,昆仑能源,"0,0",8.77,0.2,2.3337
00136.HK,恒腾网络,"0,0",2.32,-0.24,-9.375
00137.HK,金辉集团,"0,0",1.49,0.01,0.6757
00138.HK,中建富通,"0,0",0.181,-0.001,-0.5495
00139.HK,中达集团控股,"0,0",0.013,-0.001,-7.1429
00141.HK,天禧海嘉控股,"0,0",0.18,0,0
00142.HK,第一太平,"0,0",2.74,-0.04,-1.4388
00143.HK,国安国际,"0,0",0.05,0,0
00144.HK,招商局港口,"0,0",13.18,-0.02,-0.1515
00145.HK,信能低碳,"0,0",0.13,0.003,2.3622
00146.HK,TAI PING CARPET,"0,0",1,0,0
00147.HK,国际商业结算,"0,0",0.071,0.003,4.4118
00148.HK,建滔集团,"0,0",36.15,-0.1,-0.2759
00149.HK,中国农产品交易,"0,0",0.111,0,0
00150.HK,HYPEBEAST,"0,0",1.02,0.04,4.0816
00151.HK,中国旺旺,"0,0",5.53,0.11,2.0295
00152.HK,深圳国际,"0,0",10.24,-0.24,-2.2901
00153.HK,中国赛特,"0,0",0.104,0,0
00154.HK,北京控股环境集团,"0,0",0.62,0,0
00155.HK,中国源畅,"0,0",0.18,0,0
00156.HK,力宝华润,"0,0",0.125,0.003,2.459
00157.HK,自然美,"0,0",0.59,-0.04,-6.3492
00158.HK,万邦投资,"0,0",152.6,0,0
00159.HK,布莱克万矿业,"0,0",0.31,-0.01,-3.125
00160.HK,汉国置业,"0,0",3.1,0.05,1.6393
00162.HK,世纪金花,"0,0",0.171,0,0
00163.HK,英皇国际,"0,0",1.06,0,0
00164.HK,中国宝力科技,"0,0",0.395,0,0
00165.HK,中国光大控股,"0,0",9.57,-0.13,-1.3402
00166.HK,新时代能源,"0,0",0.067,0.002,3.0769
00167.HK,IDT INT'L,"0,0",0.037,-0.001,-2.6316
00168.HK,青岛啤酒股份,"0,0",61,1,1.6667
00169.HK,万达酒店发展,"0,0",0.335,-0.02,-5.6338
00171.HK,银建国际,"0,0",0.54,-0.04,-6.8965
00173.HK,嘉华国际,"0,0",3.18,0.06,1.9231
00174.HK,盛洋投资,"0,0",0.77,0,0
00175.HK,吉利汽车,"0,0",25.75,0.65,2.5896
00176.HK,先机企业集团,"0,0",0.183,0.004,2.2346
00177.HK,江苏宁沪高速公路,"0,0",7.81,-0.17,-2.1303
00178.HK,莎莎国际,"0,0",1.66,0,0
00179.HK,德昌电机控股,"0,0",16.88,-0.68,-3.8724
00180.HK,开达集团,"0,0",0.42,0,0
00181.HK,闽港控股,"0,0",0.148,0.003,2.069
00182.HK,协合新能源,"0,0",0.76,0.01,1.3333
00183.HK,宏辉集团,"0,0",0.3,-0.005,-1.6393
00184.HK,激成投资,"0,0",3.9,-0.1,-2.5
00185.HK,正商实业,"0,0",4.5,0.07,1.5801
00186.HK,敏捷控股,"0,0",0.6,-0.04,-6.25
00187.HK,京城机电股份,"0,0",2.59,0.05,1.9685
00188.HK,新华汇富金融,"0,0",0.355,0,0
00189.HK,东岳集团,"0,0",23.5,0.65,2.8446
00191.HK,丽新国际,"0,0",5.38,-0.02,-0.3704
00193.HK,冠中地产,"0,0",0.345,0,0
00194.HK,廖创兴企业,"0,0",7.8,0,0
00195.HK,绿科科技国际,"0,0",0.102,0.002,2
00196.HK,宏华集团,"0,0",0.238,-0.027,-10.1887
00197.HK,亨泰,"0,0",0.093,-0.001,-1.0638
00199.HK,德祥地产,"0,0",1.03,0.01,0.9804
00200.HK,新濠国际发展,"0,0",9.53,0.43,4.7253
00201.HK,华大酒店,"0,0",0.116,-0.001,-0.8547
00202.HK,润中国际控股,"0,0",0.188,0,0
00204.HK,中国投资开发,"0,0",0.211,0.021,11.0526
00205.HK,财讯传媒,"0,0",0.68,-0.01,-1.4493
00206.HK,华商国际海洋控股,"0,0",0.345,-0.01,-2.8169
00207.HK,大悦城地产,"0,0",0.415,-0.01,-2.3529
00209.HK,瀛晟科学,"0,0",0.068,0.007,11.4754
00210.HK,达芙妮国际,"0,0",0.177,0.002,1.1429
00211.HK,STYLAND HOLD,"0,0",0.3,0,0
00212.HK,NANYANG HOLD,"0,0",39,0,0
00213.HK,NATIONAL ELEC H,"0,0",1.07,0,0
00214.HK,汇汉控股,"0,0",0.91,-0.02,-2.1505
00215.HK,和记电讯香港,"0,0",1.2,-0.02,-1.6393
00216.HK,建业实业,"0,0",1.76,0,0
00217.HK,中国诚通发展集团,"0,0",0.184,0,0
00218.HK,申万宏源香港,"0,0",1.12,0.04,3.7037
00219.HK,顺豪物业,"0,0",1.2,0,0
00220.HK,统一企业中国,"0,0",7.47,0.06,0.8097
00222.HK,闽信集团,"0,0",3,0.01,0.3344
00223.HK,易生活控股,"0,0",0.049,0,0
00224.HK,建生国际,"0,0",1.03,-0.01,-0.9615
00225.HK,博富临置业,"0,0",11.24,0,0
00226.HK,力宝,"0,0",2.5,0.11,4.6025
00227.HK,第一上海,"0,0",0.28,0.005,1.8182
00228.HK,中能控股,"0,0",0.111,-0.005,-4.3103
00229.HK,利民实业,"0,0",1.06,0.02,1.9231
00230.HK,五矿地产,"0,0",0.77,-0.03,-3.75
00231.HK,平安证券集团控股,"0,0",0.01,0,0
00232.HK,大陆航空科技控股,"0,0",0.129,0,0
00234.HK,新世纪集团,"0,0",0.073,0.006,8.9552
00235.HK,中策集团,"0,0",0.049,-0.001,-2
00236.HK,香港生力啤,"0,0",1.05,0.02,1.9417
00237.HK,安全货仓,"0,0",3.35,-0.03,-0.8876
00238.HK,长兴国际,"0,0",0.255,0,0
00239.HK,白花油,"0,0",1.78,-0.07,-3.7838
00240.HK,利基控股,"0,0",0.96,-0.01,-1.0309
00241.HK,阿里健康,"0,0",12.02,0.98,8.8768
00242.HK,信德集团,"0,0",2.13,-0.03,-1.3889
00243.HK,QPL INT'L,"0,0",0.455,0.01,2.2472
00244.HK,先施,"0,0",0.49,0,0
00245.HK,中薇金融,"0,0",0.08,-0.001,-1.2346
00247.HK,TST PROPERTIES,"0,0",24,0,0
00248.HK,香港通讯国际控股,"0,0",0.099,0.001,1.0204
00250.HK,中国数码信息,"0,0",0.038,0,0
00251.HK,爪哇控股,"0,0",6.29,0.07,1.1254
00252.HK,华信地产财务,"0,0",3.37,0,0
00253.HK,顺豪控股,"0,0",0.89,0,0
00254.HK,国家联合资源,"0,0",0.142,0,0
00255.HK,龙记集团,"0,0",3.69,-0.01,-0.2703
00256.HK,冠城钟表珠宝,"0,0",1.35,-0.02,-1.4599
00257.HK,光大环境,"0,0",5.92,-0.08,-1.3333
00258.HK,汤臣集团,"0,0",1.94,0,0
00259.HK,亿都(国际控股),"0,0",2.33,0,0
00260.HK,幸福控股,"0,0",0.023,-0.002,-8
00261.HK,GBA集团,"0,0",0.01,0,0
00262.HK,迪臣发展国际,"0,0",0.107,0,0
00263.HK,高富集团控股,"0,0",0.039,0,0
00264.HK,中联发展控股,"0,0",0.68,0,0
00265.HK,东胜旅游,"0,0",0.059,0,0
00266.HK,天德地产,"0,0",4.92,0,0
00267.HK,中信股份,"0,0",9.43,-0.17,-1.7708
00268.HK,金蝶国际,"0,0",24.55,0.3,1.2371
00269.HK,中国资源交通,"0,0",0.014,0.001,7.6923
00270.HK,粤海投资,"0,0",10.48,-0.02,-0.1905
00271.HK,亚证地产,"0,0",1.54,-0.04,-2.5317
00272.HK,瑞安房地产,"0,0",1.24,-0.02,-1.5873
00273.HK,茂宸集团,"0,0",0.023,0,0
00274.HK,中富资源,"0,0",0.325,0.045,16.0714
00276.HK,蒙古能源,"0,0",0.96,-0.03,-3.0303
00277.HK,太兴置业,"0,0",3,0,0
00278.HK,华厦置业,"0,0",4.98,0,0
00279.HK,民众金融科技,"0,0",0.09,0,0
00280.HK,景福集团,"0,0",0.435,0,0
00282.HK,壹传媒,"0,0",0.29,0,0
00285.HK,比亚迪电子,"0,0",31.75,1.1,3.5889
00286.HK,爱帝宫,"0,0",0.93,0.08,9.4118
00287.HK,永发置业,"0,0",9.28,0,0
